timestep,demand_el,
5721,303644.3089,
5722,310576.5745,
5723,316853.4594,
5724,308536.5868,
5725,297515.1154,
5726,282565.9754,
5727,275089.0978,
5728,271470.6582,
5729,275232.1738,
5730,276999.8554,
5731,273893.7204,
5732,268558.3682,
5733,257149.2068,
5734,241096.9966,
5735,222261.7264,
5736,208812.5774,
5737,203878.7612,
5738,200394.167,
5739,197237.2631,
5740,196060.3472,
5741,198312.6412,
5742,203878.7612,
5743,213612.5482,
5744,228630.9185,
5745,239781.62,
5746,248472.3364,
5747,253060.0009,
5748,245638.5075,
5749,235032.4181,
5750,227933.9997,
5751,223927.8702,
5752,223314.0277,
5753,225774.0128,
5754,229803.2191,
5755,230186.2937,
5756,227610.9247,
5757,221638.6533,
5758,211443.3306,
5759,196461.8832,
5760,182158.8932,
5761,176112.7761,
5762,172272.7994,
5763,170038.9668,
5764,175586.6254,
5765,175909.7004,
5766,178434.3004,
5767,184318.8801,
5768,192764.9826,
5769,202004.9265,
5770,211004.8718,
5771,223110.9521,
5772,223586.3338,
5773,217969.4448,
5774,212306.4023,
5775,208291.0421,
5776,212246.4027,
5777,214992.5398,
5778,222695.57,
5779,225206.3239,
5780,228095.5372,
5781,221814.0369,
5782,213635.625,
5783,197504.9538,
5784,187231.1701,
5785,183395.8088,
5786,183954.2669,
5787,187365.0154,
5788,188638.8538,
5789,203227.9959,
5790,241775.454,
5791,268572.2143,
5792,285178.2672,
5793,291155.154,
5794,296130.5084,
5795,301165.8624,
5796,297833.575,
5797,293296.6794,
5798,287892.0969,
5799,282644.4365,
5800,276889.0868,
5801,277355.2378,
5802,277719.851,
5803,277632.1592,
5804,274835.2532,
5805,263107.6321,
5806,242800.0632,
5807,220577.1213,
5808,207566.4311,
5809,204843.3707,
5810,204012.6066,
5811,206094.1324,
5812,211992.5581,
5813,224107.8691,
5814,252492.312,
5815,275366.0192,
5816,286207.4918,
5817,289724.3935,
5818,296753.5815,
5819,300035.1,
5820,293296.6794,
5821,287389.023,
5822,280152.1439,
5823,274018.335,
5824,268115.294,
5825,269564.516,
5826,270690.663,
5827,271212.1982,
5828,274239.8722,
5829,263744.5513,
5830,241761.608,
5831,219626.3578,
5832,213561.7793,
5833,211627.9449,
5834,210054.1083,
5835,210487.9518,
5836,215975.6108,
5837,227837.0772,
5838,257610.7424,
5839,279736.7618,
5840,289549.0099,
5841,290476.6966,
5842,292696.6831,
5843,297778.1907,
5844,294861.2853,
5845,294002.829,
5846,289775.1624,
5847,282999.8189,
5848,274452.1786,
5849,273916.7972,
5850,275712.1709,
5851,278624.4609,
5852,281052.1385,
5853,268184.5243,
5854,247512.3423,
5855,226494.0084,
5856,213280.2426,
5857,209181.8059,
5858,208000.2746,
5859,208217.1964,
5860,214747.9259,
5861,226443.2395,
5862,255510.7552,
5863,277544.4675,
5864,286710.5656,
5865,287527.4837,
5866,290975.1551,
5867,297099.7333,
5868,294455.1339,
5869,294205.9047,
5870,288155.1722,
5871,283881.352,
5872,277595.2364,
5873,277484.4678,
5874,279432.1483,
5875,281421.367,
5876,283419.8164,
5877,269596.8234,
5878,249026.1792,
5879,228220.1518,
5880,216658.6836,
5881,212149.4802,
5882,211180.2553,
5883,212477.1705,
5884,219566.3582,
5885,231118.5957,
5886,260435.3407,
5887,282067.5169,
5888,293070.527,
5889,293818.2147,
5890,297228.9632,
5891,299185.8744,
5892,293310.5255,
5893,287721.3287,
5894,281965.9791,
5895,276224.4755,
5896,270270.6655,
5897,272287.5763,
5898,272227.5767,
5899,273330.6469,
5900,276173.7066,
5901,262286.0986,
5902,244581.5908,
5903,223660.1795,
5904,207469.5086,
5905,199558.7875,
5906,198677.2544,
5907,196346.4993,
5908,197712.6448,
5909,200901.8562,
5910,206227.9777,
5911,217014.066,
5912,234409.3449,
5913,243810.8263,
5914,248952.3335,
5915,252321.5438,
5916,244013.902,
5917,236541.6397,
5918,228926.3013,
5919,223401.7195,
5920,221541.7308,
5921,225930.9349,
5922,232106.282,
5923,235590.8762,
5924,237727.7863,
5925,227661.6936,
5926,217590.9856,
5927,199401.8653,
5928,185435.7964,
5929,180520.4416,
5930,179205.065,
5931,178572.7611,
5932,180035.8292,
5933,181268.1294,
5934,177261.9999,
5935,182611.1981,
5936,191251.1456,
5937,201054.163,
5938,206869.5123,
5939,211203.3321,
5940,207418.7397,
5941,199748.0171,
5942,194283.4349,
5943,190720.3796,
5944,192991.1351,
5945,203264.9188,
5946,217747.9077,
5947,226484.7777,
5948,234326.2685,
5949,229770.9116,
5950,220715.582,
5951,202849.5367,
5952,190300.3822,
5953,187775.7821,
5954,187226.5547,
5955,188878.8524,
5956,196623.4207,
5957,213395.6265,
5958,251033.8593,
5959,274964.4831,
5960,286313.645,
5961,286276.7221,
5962,287550.5605,
5963,291155.154,
5964,286609.0278,
5965,280825.986,
5966,276838.3179,
5967,273141.4173,
5968,268456.8304,
5969,270667.5862,
5970,275241.4045,
5971,280327.5275,
5972,283756.7374,
5973,269061.4421,
5974,248740.0271,
5975,228570.9189,
5976,211526.4071,
5977,206947.9733,
5978,202969.536,
5979,203892.6073,
5980,210040.2622,
5981,225538.6296,
5982,257799.9721,
5983,281172.1377,
5984,295964.3555,
5985,303122.7736,
5986,306671.9828,
5987,318348.8349,
5988,312505.7935,
5989,309921.1938,
5990,306916.5967,
5991,304433.5349,
5992,296804.3504,
5993,296402.8144,
5994,294076.6747,
5995,295378.2053,
5996,295424.3588,
5997,278522.9231,
5998,258104.5856,
5999,236860.0993,
6000,224504.7897,
6001,218352.5194,
6002,212527.9394,
6003,213640.2404,
6004,220637.1209,
6005,233606.2729,
6006,266781.4559,
6007,292664.3756,
6008,305527.3744,
6009,310595.0359,
6010,318556.526,
6011,325742.6361,
6012,323379.5736,
6013,322451.8869,
6014,315621.1592,
6015,310493.498,
6016,304835.0709,
6017,300718.1728,
6018,297270.5015,
6019,297201.2711,
6020,293393.6019,
6021,277987.5417,
6022,257093.8225,
6023,234044.7318,
6024,221846.3444,
6025,217549.4474,
6026,212943.3215,
6027,212897.168,
6028,218449.4419,
6029,232950.8923,
6030,266536.842,
6031,291616.6897,
6032,304461.227,
6033,305938.1411,
6034,309298.1207,
6035,318718.0634,
6036,313396.5573,
6037,306044.2943,
6038,303635.0782,
6039,296785.889,
6040,290425.9277,
6041,289041.3207,
6042,289719.7781,
6043,292336.6853,
6044,292479.7613,
6045,276076.7841,
6046,255552.2934,
6047,234653.9588,
6048,219464.8204,
6049,214946.3863,
6050,210377.1833,
6051,210755.6425,
6052,215472.5369,
6053,228063.2297,
6054,263223.016,
6055,287689.0212,
6056,298101.2656,
6057,299924.3315,
6058,305291.9912,
6059,307539.6698,
6060,300921.2485,
6061,293435.1401,
6062,285649.0336,
6063,281393.6748,
6064,277646.0053,
6065,278887.5362,
6066,279049.0737,
6067,281139.8302,
6068,283032.1264,
6069,265346.08,
6070,248721.5657,
6071,227578.6172,
6072,206703.3594,
6073,197195.7249,
6074,194551.1256,
6075,195151.1219,
6076,196092.6547,
6077,198769.5615,
6078,205572.5971,
6079,216160.2251,
6080,233961.6554,
6081,245130.8183,
6082,247604.6494,
6083,246326.1956,
6084,240695.4606,
6085,232157.0509,
6086,224384.7905,
6087,218260.2123,
6088,218463.288,
6089,224850.9415,
6090,231690.8999,
6091,235720.1062,
6092,240160.0792,
6093,225755.5514,
6094,214526.3888,
6095,198206.488,
6096,189146.543,
6097,179071.2196,
6098,175406.6265,
6099,177548.152,
6100,177511.2291,
6101,179698.9081,
6102,182851.1967,
6103,186215.7916,
6104,196258.8075,
6105,203569.5323,
6106,212195.6338,
6107,221140.1948,
6108,219617.1271,
6109,211831.0206,
6110,205004.9082,
6111,200744.9341,
6112,202627.9996,
6113,210631.0279,
6114,219570.9736,
6115,230449.369,
6116,239610.8518,
6117,229877.0648,
6118,222414.0332,
6119,206043.3635,
6120,194371.1267,
6121,191477.2981,
6122,189072.6973,
6123,189815.7697,
6124,197223.417,
6125,211904.8663,
6126,257647.6653,
6127,286493.6439,
6128,299785.8708,
6129,303048.9279,
6130,307913.5137,
6131,313544.2487,
6132,308624.2786,
6133,305375.0676,
6134,297658.1914,
6135,293887.4451,
6136,286724.4117,
6137,286447.4903,
6138,286710.5656,
6139,291935.1493,
6140,293287.4487,
6141,274198.334,
6142,251047.7054,
6143,225986.3192,
6144,214032.5457,
6145,208009.5054,
6146,207289.5097,
6147,210400.2601,
6148,216658.6836,
6149,232295.5116,
6150,269426.0553,
6151,294524.3643,
6152,307895.0523,
6153,310419.6523,
6154,307147.3645,
6155,321611.892,
6156,312524.2549,
6157,309967.3474,
6158,303888.9228,
6159,298488.9556,
6160,292821.2977,
6161,291824.3807,
6162,292964.3738,
6163,298207.4188,
6164,295239.7446,
6165,276095.2455,
6166,255404.602,
6167,234907.8035,
6168,223941.7162,
6169,222012.4972,
6170,219483.2818,
6171,221920.1901,
6172,227740.1547,
6173,242024.6833,
6174,277369.0839,
6175,297330.5011,
6176,305564.2972,
6177,306344.2925,
6178,311707.3368,
6179,317919.6068,
6180,314264.2444,
6181,310368.8834,
6182,304973.5316,
6183,299038.183,
6184,293176.6802,
6185,291815.15,
6186,290905.9247,
6187,294699.7478,
6188,296961.2726,
6189,281384.4441,
6190,262004.5619,
6191,238918.5483,
6192,223955.5623,
6193,220290.9692,
6194,215343.3069,
6195,216358.6854,
6196,222898.6457,
6197,237552.4028,
6198,272513.7288,
6199,294972.0539,
6200,302264.3173,
6201,300741.2496,
6202,303528.925,
6203,312625.7928,
6204,314402.7051,
6205,311928.8739,
6206,306861.2124,
6207,302735.0836,
6208,294436.6725,
6209,291893.611,
6210,290712.0798,
6211,296605.8901,
6212,295733.5877,
6213,277609.0825,
6214,257772.2799,
6215,235493.9537,
6216,217189.4496,
6217,213557.164,
6218,209260.267,
6219,210612.5665,
6220,217189.4496,
6221,231044.75,
6222,266066.0757,
6223,289032.09,
6224,297524.3461,
6225,297145.8868,
6226,301179.7085,
6227,307313.5174,
6228,302952.0054,
6229,297238.194,
6230,290029.007,
6231,287282.8698,
6232,284790.5773,
6233,284089.0431,
6234,284564.4248,
6235,288644.4,
6236,289276.7039,
6237,270639.894,
6238,256161.5205,
6239,236841.6379,
6240,220014.0478,
6241,211738.7135,
6242,208097.1971,
6243,209984.878,
6244,211572.5606,
6245,211406.4078,
6246,214812.5409,
6247,224241.7144,
6248,239232.3926,
6249,250964.629,
6250,255127.6806,
6251,255113.8345,
6252,250632.3233,
6253,242753.9096,
6254,237838.5549,
6255,235212.417,
6256,232595.5098,
6257,235101.6484,
6258,239287.7768,
6259,246164.6581,
6260,245393.8936,
6261,231298.5946,
6262,222654.0318,
6263,206786.4359,
6264,193803.4378,
6265,185832.717,
6266,183654.2687,
6267,181955.8175,
6268,183589.6537,
6269,182080.4321,
6270,182791.197,
6271,186409.6366,
6272,195261.8905,
6273,204367.989,
6274,213183.3201,
6275,220909.427,
6276,217494.0631,
6277,208014.1207,
6278,202060.3107,
6279,198248.0262,
6280,197135.7253,
6281,206324.9002,
6282,219164.8222,
6283,231533.9778,
6284,236061.6426,
6285,225506.3221,
6286,220134.0471,
6287,204792.6018,
6288,196148.039,
6289,193383.4404,
6290,190877.3018,
6291,192958.8276,
6292,198981.8679,
6293,213358.7036,
6294,257523.0507,
6295,284070.5817,
6296,294893.5928,
6297,295295.1288,
6298,298562.8013,
6299,301858.1659,
6300,297704.345,
6301,294727.44,
6302,289299.7807,
6303,286124.4153,
6304,281361.3674,
6305,282699.8208,
6306,287218.2548,
6307,296684.3512,
6308,294704.3632,
6309,275864.4777,
6310,257310.7443,
6311,234626.2667,
6312,218809.4397,
6313,215777.1505,
6314,212467.9398,
6315,212707.9383,
6316,220623.2749,
6317,233989.3475,
6318,273178.3401,
6319,293365.9098,
6320,301410.4763,
6321,300436.6361,
6322,303348.9261,
6323,305836.6033,
6324,301258.1695,
6325,297441.2696,
6326,293388.9866,
6327,289032.09,
6328,283059.8186,
6329,283927.5056,
6330,286881.3338,
6331,296836.6579,
6332,295392.0513,
6333,275726.017,
6334,255321.5256,
6335,231653.9771,
6336,220166.3546,
6337,213598.7022,
6338,208715.6549,
6339,210312.5683,
6340,218726.3633,
6341,230481.6765,
6342,271253.7365,
6343,292507.4535,
6344,298996.6448,
6345,297150.5022,
6346,299144.3362,
6347,302218.1637,
6348,298493.5709,
6349,295724.357,
6350,291575.1514,
6351,288418.2476,
6352,281596.7505,
6353,283119.8182,
6354,285219.8054,
6355,296578.198,
6356,295918.202,
6357,276533.7044,
6358,255529.2166,
6359,234718.5738,
6360,218827.9012,
6361,215698.6894,
6362,211531.0224,
6363,212329.4791,
6364,219012.5154,
6365,233352.4283,
6366,270713.7397,
6367,291076.6929,
6368,297279.7322,
6369,296121.2777,
6370,298668.9545,
6371,300953.556,
6372,296208.9694,
6373,293121.2959,
6374,290633.6187,
6375,276067.5534,
6376,275938.3234,
6377,281605.9813,
6378,286752.1038,
6379,299942.7929,
6380,298373.5717,
6381,278855.2287,
6382,256572.2872,
6383,234460.1139,
6384,220037.1246,
6385,214507.9274,
6386,207741.8147,
6387,210063.339,
6388,218661.7483,
6389,232073.9745,
6390,270016.8209,
6391,292572.0685,
6392,300072.0229,
6393,298313.572,
6394,301595.0906,
6395,303432.0025,
6396,297316.655,
6397,291150.5386,
6398,286770.5653,
6399,284749.0391,
6400,282662.8979,
6401,286544.4128,
6402,289825.9313,
6403,296596.6594,
6404,285889.0321,
6405,266998.3777,
6406,248707.7196,
6407,226055.5495,
6408,208434.1182,
6409,199120.3286,
6410,193568.0546,
6411,196946.4956,
6412,198308.0258,
6413,202563.3846,
6414,208618.7324,
6415,220221.7388,
6416,238946.2405,
6417,251606.1635,
6418,256073.8287,
6419,258810.7351,
6420,252995.3859,
6421,241124.6888,
6422,234307.8071,
6423,231630.9003,
6424,231760.1303,
6425,237704.7095,
6426,244983.1268,
6427,251924.6231,
6428,242486.2189,
6429,228506.3039,
6430,218901.7469,
6431,200781.857,
6432,189368.0802,
6433,183635.8073,
6434,181014.2848,
6435,180455.8266,
6436,180912.7469,
6437,179869.6763,
6438,181286.5908,
6439,186035.7927,
6440,199600.3257,
6441,207751.0454,
6442,218144.8284,
6443,227066.3126,
6444,222824.7999,
6445,213644.8557,
6446,207991.0439,
6447,206269.5159,
6448,208327.965,
6449,215223.3077,
6450,227606.3094,
6451,240870.8441,
6452,239435.4683,
6453,229184.7613,
6454,222824.7999,
6455,206089.517,
6456,196840.3424,
6457,195580.3501,
6458,196332.6532,
6459,199521.8646,
6460,208900.2692,
6461,223798.6402,
6462,267570.6819,
6463,295885.8945,
6464,305753.5268,
6465,303995.076,
6466,307073.5188,
6467,311711.9522,
6468,309584.2728,
6469,308610.4326,
6470,305688.9118,
6471,305375.0676,
6472,302430.4701,
6473,305559.6819,
6474,309699.6567,
6475,317984.2218,
6476,305430.4519,
6477,287162.8706,
6478,268673.7521,
6479,247563.1112,
6480,231732.4381,
6481,226687.8534,
6482,222538.6478,
6483,223120.1828,
6484,231067.8268,
6485,243196.9839,
6486,278315.232,
6487,304345.8431,
6488,313701.1709,
6489,315441.1603,
6490,320568.8214,
6491,324948.7948,
6492,321768.8141,
6493,318708.8327,
6494,315611.9285,
6495,310073.5006,
6496,305093.5308,
6497,305818.1418,
6498,307576.5927,
6499,314675.0111,
6500,300524.3278,
6501,282016.748,
6502,263670.7056,
6503,240635.461,
6504,224934.0179,
6505,221472.5005,
6506,218403.2884,
6507,221786.3447,
6508,227929.3843,
6509,239486.2372,
6510,276930.625,
6511,299485.8726,
6512,304359.6892,
6513,302707.3915,
6514,303625.8475,
6515,305882.7568,
6516,300127.4072,
6517,296282.8151,
6518,290347.4666,
6519,286885.9492,
6520,282482.899,
6521,285159.8058,
6522,291621.305,
6523,305010.4544,
6524,296047.432,
6525,277327.5457,
6526,259503.0386,
6527,237243.1739,
6528,223443.2577,
6529,219095.5918,
6530,216174.0711,
6531,218670.979,
6532,225201.7086,
6533,238863.164,
6534,273182.9555,
6535,294505.9029,
6536,299965.8697,
6537,299730.4865,
6538,300201.2529,
6539,303288.9264,
6540,299495.1033,
6541,297542.8075,
6542,296088.9702,
6543,294879.7468,
6544,291948.9953,
6545,294256.6736,
6546,298992.0295,
6547,309228.8903,
6548,296421.2758,
6549,278038.3106,
6550,260444.5714,
6551,238853.9333,
6552,222958.6453,
6553,215855.6115,
6554,214604.8499,
6555,217046.3735,
6556,223881.7166,
6557,236237.0261,
6558,270492.2026,
6559,293804.3687,
6560,303367.3875,
6561,304631.9952,
6562,309095.045,
6563,312210.4107,
6564,306690.4442,
6565,297192.0404,
6566,287047.4866,
6567,281735.2112,
6568,276044.4766,
6569,279792.1461,
6570,284578.2709,
6571,298447.4174,
6572,288141.3262,
6573,269656.8231,
6574,254213.84,
6575,232812.4316,
6576,215227.923,
6577,206767.9744,
6578,202480.3082,
6579,202554.1539,
6580,206140.2859,
6581,205637.2121,
6582,212971.0137,
6583,224638.6351,
6584,240607.7688,
6585,255049.2195,
6586,262683.0193,
6587,267261.453,
6588,263481.476,
6589,253775.3811,
6590,245089.2801,
6591,239629.3132,
6592,238360.0902,
6593,243303.1371,
6594,251361.5496,
6595,261879.9473,
6596,248740.0271,
6597,235184.7248,
6598,227144.7737,
6599,208346.4264,
6600,193748.0535,
6601,185218.8746,
6602,179597.3703,
6603,182620.4288,
6604,187369.6308,
6605,189252.6962,
6606,190789.61,
6607,193872.6682,
6608,201797.2354,
6609,209587.9573,
6610,216155.6097,
6611,224860.1722,
6612,223069.4138,
6613,213977.1614,
6614,208194.1196,
6615,204607.9876,
6616,206089.517,
6617,214314.0824,
6618,229161.6845,
6619,248920.026,
6620,244369.2844,
6621,232955.5076,
6622,224163.2534,
6623,206287.9773,
6624,193812.6685,
6625,193720.3614,
6626,192635.7526,
6627,195160.3527,
6628,199323.4043,
6629,214577.1578,
6630,257103.0532,
6631,283553.6617,
6632,295798.2027,
6633,297007.4261,
6634,300468.9436,
6635,305287.3758,
6636,301576.6291,
6637,298802.7998,
6638,295092.0532,
6639,291884.3803,
6640,284315.1956,
6641,285067.4987,
6642,292576.6838,
6643,309007.3532,
6644,296536.6598,
6645,277724.4664,
6646,257195.3603,
6647,235221.6477,
6648,220766.3509,
6649,216709.4525,
6650,212398.7095,
6651,213760.2396,
6652,217521.7552,
6653,228520.15,
6654,266536.842,
6655,294912.0542,
6656,301853.5505,
6657,302453.5469,
6658,308490.4333,
6659,313401.1727,
6660,309519.6578,
6661,307904.283,
6662,302873.5443,
6663,298373.5717,
6664,292068.9946,
6665,292285.9164,
6666,296241.2769,
6667,310008.8856,
6668,294958.2078,
6669,275324.481,
6670,257223.0525,
6671,233440.1201,
6672,220826.3506,
6673,216630.9914,
6674,209689.4951,
6675,212011.0195,
6676,216192.5326,
6677,229138.6077,
6678,268378.3693,
6679,296227.4309,
6680,302181.2408,
6681,300635.0964,
6682,303648.9242,
6683,308351.9726,
6684,304105.8445,
6685,302430.4701,
6686,297335.1164,
6687,293841.2915,
6688,286899.7952,
6689,288238.2486,
6690,295424.3588,
6691,310050.4238,
6692,294473.5954,
6693,274498.3321,
6694,255123.0652,
6695,233430.8893,
6696,220383.2763,
6697,216741.76,
6698,212597.1698,
6699,213238.7043,
6700,217563.2935,
6701,230287.8315,
6702,267626.0662,
6703,297279.7322,
6704,304276.6127,
6705,304581.2263,
6706,308402.7415,
6707,313770.4012,
6708,309755.041,
6709,303939.6917,
6710,298747.4156,
6711,295622.8192,
6712,289129.0125,
6713,291805.9193,
6714,297847.421,
6715,308753.5086,
6716,292521.2995,
6717,273224.4937,
6718,255256.9106,
6719,231801.6685,
6720,219834.0489,
6721,216469.4539,
6722,213626.3943,
6723,215435.6141,
6724,220987.888,
6725,234875.496,
6726,271230.6597,
6727,299028.9523,
6728,306731.9824,
6729,307936.5905,
6730,312104.2575,
6731,317061.1504,
6732,312002.7196,
6733,304235.0745,
6734,293135.142,
6735,285625.9568,
6736,278767.537,
6737,280198.2975,
6738,286502.8746,
6739,302688.9301,
6740,288676.7075,
6741,271249.1211,
6742,256890.7468,
6743,235355.493,
6744,217429.4481,
6745,207963.3518,
6746,201520.314,
6747,203541.8402,
6748,205618.7506,
6749,209504.8809,
6750,213963.3153,
6751,225570.9371,
6752,237820.0934,
6753,248380.0293,
6754,254486.146,
6755,256581.5179,
6756,250881.5525,
6757,240464.6928,
6758,234815.4963,
6759,231524.7471,
6760,229189.3767,
6761,234367.8067,
6762,245236.9715,
6763,261921.4855,
6764,249543.0991,
6765,233573.9654,
6766,223650.9488,
6767,205503.3667,
6768,190572.6882,
6769,183848.1137,
6770,183363.5013,
6771,187415.7843,
6772,188578.8542,
6773,189428.0798,
6774,188463.4703,
6775,189792.693,
6776,198432.6405,
6777,206920.2812,
6778,215532.5366,
6779,224749.4036,
6780,219792.5107,
6781,208489.5024,
6782,199235.7125,
6783,195621.8883,
6784,196701.8817,
6785,208083.3511,
6786,225520.1682,
6787,245393.8936,
6788,236223.1801,
6789,227324.7726,
6790,222441.7254,
6791,205549.5203,
6792,195229.583,
6793,192834.2129,
6794,194869.5852,
6795,196932.6496,
6796,205203.3686,
6797,217143.296,
6798,256009.2137,
6799,285570.5725,
6800,295396.6667,
6801,296028.9705,
6802,297565.8843,
6803,300090.4843,
6804,296222.8155,
6805,291067.4622,
6806,285021.3451,
6807,282469.0529,
6808,277516.7753,
6809,281319.8291,
6810,290989.0012,
6811,307668.8998,
6812,291865.9189,
6813,274244.4875,
6814,257043.0536,
6815,235567.7994,
6816,220794.0431,
6817,216455.6079,
6818,214632.542,
6819,217267.9106,
6820,224869.4029,
6821,236712.4079,
6822,265955.3071,
6823,293573.6008,
6824,300367.4057,
6825,301890.4734,
6826,304858.1477,
6827,309131.9678,
6828,304424.3041,
6829,299693.5637,
6830,293892.0604,
6831,289087.4743,
6832,284915.1919,
6833,287670.5598,
6834,297353.5779,
6835,311338.1083,
6836,294861.2853,
6837,278112.1563,
6838,261653.7948,
6839,238793.9337,
6840,227666.309,
6841,221587.8844,
6842,218814.0551,
6843,222981.7221,
6844,229793.9884,
6845,241692.3776,
6846,272518.3442,
6847,294981.2846,
6848,302725.8529,
6849,304133.5367,
6850,307747.3609,
6851,311642.7218,
6852,306579.6757,
6853,301036.6324,
6854,294298.2118,
6855,288436.709,
6856,283475.2007,
6857,286285.9528,
6858,296402.8144,
6859,311721.1829,
6860,294755.1321,
6861,278693.6913,
6862,264030.7034,
6863,241563.1476,
6864,227933.9997,
6865,224320.1755,
6866,221297.1169,
6867,223295.5663,
6868,230066.2944,
6869,239260.0847,
6870,269772.207,
6871,295964.3555,
6872,305102.7616,
6873,307442.7473,
6874,312067.3346,
6875,316631.9223,
6876,313119.6359,
6877,308111.974,
6878,301779.7048,
6879,297441.2696,
6880,291219.769,
6881,294344.3654,
6882,304595.0723,
6883,312256.5642,
6884,295359.7438,
6885,279044.4584,
6886,265203.004,
6887,243044.6771,
6888,228612.4571,
6889,221601.7305,
6890,220304.8153,
6891,222607.8782,
6892,229277.0684,
6893,240090.8489,
6894,268793.7514,
6895,296679.7358,
6896,306575.0603,
6897,310221.192,
6898,315510.3906,
6899,319687.2883,
6900,316530.3844,
6901,309616.5803,
6902,300768.9417,
6903,295941.2788,
6904,290698.2337,
6905,291713.6121,
6906,300247.4064,
6907,303607.386,
6908,281190.5992,
6909,265383.0029,
6910,256041.5212,
6911,236841.6379,
6912,219506.3586,
6913,208651.0399,
6914,203846.4537,
6915,204760.2943,
6916,208872.577,
6917,208475.6564,
6918,210880.2571,
6919,225432.4764,
6920,242998.5235,
6921,258939.9651,
6922,269998.3595,
6923,275624.4791,
6924,270866.0465,
6925,261598.4105,
6926,254246.1475,
6927,251084.6282,
6928,248098.4925,
6929,253364.6144,
6930,265304.5418,
6931,267344.5294,
6932,249667.7138,
6933,235793.9519,
6934,230892.4432,
6935,218454.0573,
6936,203144.9195,
6937,194292.6656,
6938,189492.6948,
6939,191731.1427,
6940,194112.6667,
6941,193208.0568,
6942,190138.8447,
6943,192686.5215,
6944,202420.3085,
6945,217900.2145,
6946,232000.1288,
6947,245153.895,
6948,243510.8281,
6949,233361.659,
6950,226503.2391,
6951,220784.8123,
6952,217327.9103,
6953,223249.4128,
6954,240695.4606,
6955,251223.0889,
6956,240538.5385,
6957,234977.0338,
6958,235226.2631,
6959,220337.1228,
6960,208757.1931,
6961,201866.4658,
6962,203274.1495,
6963,205807.9803,
6964,212380.248,
6965,224874.0183,
6966,258496.8909,
6967,289147.4739,
6968,300815.0953,
6969,304802.7634,
6970,309413.5046,
6971,313848.8623,
6972,310701.1891,
6973,307119.6724,
6974,300404.3286,
6975,296610.5055,
6976,288565.939,
6977,289424.3953,
6978,302218.1637,
6979,310996.5719,
6980,293822.8301,
6981,278435.2313,
6982,265830.6925,
6983,244710.8208,
6984,231764.7456,
6985,228875.5324,
6986,224763.2497,
6987,226844.7755,
6988,233597.0422,
6989,244563.1294,
6990,272056.8085,
6991,300335.0982,
6992,310982.7258,
6993,312722.7153,
6994,318233.451,
6995,321625.7381,
6996,318953.4466,
6997,316682.6912,
6998,311296.5701,
6999,307068.9035,
7000,299582.7951,
7001,298650.4931,
7002,307562.7466,
7003,312635.0235,
7004,294247.4429,
7005,279445.9944,
7006,265886.0768,
7007,247096.9602,
7008,231967.8213,
7009,228044.7682,
7010,226692.4688,
7011,224975.5561,
7012,229669.3737,
7013,240372.3856,
7014,268249.1393,
7015,298082.8042,
7016,308439.6644,
7017,311079.6483,
7018,316585.7687,
7019,321178.0485,
7020,318542.6799,
7021,316438.0773,
7022,311688.8754,
7023,304322.7663,
7024,297279.7322,
7025,299435.1037,
7026,313770.4012,
7027,320633.4364,
7028,308836.585,
7029,297404.3468,
7030,287255.1777,
7031,267815.2958,
7032,255699.9848,
7033,249658.4831,
7034,245606.2,
7035,244664.6672,
7036,243349.2906,
7037,246298.5035,
7038,275361.4038,
7039,303999.6913,
7040,310719.6505,
7041,311481.1843,
7042,316811.9212,
7043,322156.5041,
7044,320042.6708,
7045,315178.085,
7046,306127.3707,
7047,301055.0938,
7048,294995.1307,
7049,297422.8082,
7050,312376.5635,
7051,327261.0885,
7052,313835.0162,
7053,301862.7812,
7054,289429.0106,
7055,270482.9719,
7056,258178.4313,
7057,254153.8404,
7058,250286.1716,
7059,250092.3266,
7060,251800.0085,
7061,260961.4913,
7062,285330.574,
7063,309898.117,
7064,316931.9205,
7065,317134.9961,
7066,319779.5955,
7067,322313.4262,
7068,319133.4455,
7069,312408.871,
7070,305379.683,
7071,299181.2591,
7072,292701.2984,
7073,293472.063,
7074,304461.227,
7075,306990.4424,
7076,289618.2403,
7077,274858.3299,
7078,266042.9989,
7079,247696.9565,
7080,231026.2886,
7081,223244.7974,
7082,217415.602,
7083,214655.6188,
7084,214558.6963,
7085,215435.6141,
7086,216884.836,
7087,228866.3017,
7088,245223.1254,
7089,256341.5194,
7090,263924.5502,
7091,268281.4468,
7092,264003.0113,
7093,255090.7577,
7094,248587.7203,
7095,245583.1232,
7096,244960.0501,
7097,253641.5358,
7098,271572.1961,
7099,272006.0396,
7100,254476.9153,
7101,245647.7382,
7102,239818.5428,
7103,224130.9459,
7104,209878.7248,
7105,202480.3082,
7106,203527.9941,
7107,202780.3064,
7108,205807.9803,
7109,206241.8238,
7110,206149.5167,
7111,213017.1672,
7112,223346.3352,
7113,235729.3369,
7114,250853.8604,
7115,263283.0157,
7116,264616.8537,
7117,255201.5263,
7118,245172.3565,
7119,239615.4672,
7120,237349.3271,
7121,240053.926,
7122,255949.2141,
7123,262004.5619,
7124,250415.4015,
7125,242956.9853,
7126,241373.918,
7127,225160.1704,
7128,215818.6887,
7129,209800.2637,
7130,211309.4853,
7131,215744.843,
7132,219455.5896,
7133,229475.5288,
